trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,sctgG5,dms_mode,tons_2022
2,807,3,,,151,15003,539,sctg1519,3,0.0000000
2,807,4,,,151,15003,061,sctg1519,11,0.0000000
2,807,4,,,151,15003,064,sctg1519,11,0.0000000
2,808,3,,,151,15003,061,sctg1519,3,0.0000000
2,808,3,,,151,15003,062,sctg1519,3,0.0000000
2,808,3,,,151,15003,063,sctg1519,3,0.0000000
2,808,3,,,151,15003,064,sctg1519,3,0.0000000
2,808,3,,,151,15003,065,sctg1519,5,0.0000000
2,808,3,,,151,15003,069,sctg1519,3,0.0000000
2,808,3,,,151,15003,321,sctg1519,5,0.0292020
2,808,3,,,151,15003,329,sctg1519,5,0.0097660
2,808,3,,,151,15003,481,sctg1519,5,11.0365630
2,808,3,,,151,15003,482,sctg1519,3,2.1496220
2,808,3,,,151,15003,483,sctg1519,3,2.7438400
2,808,3,,,151,15003,484,sctg1519,5,40.7152370
2,808,3,,,151,15003,485,sctg1519,5,4.3927920
2,808,3,,,151,15003,486,sctg1519,3,37.0468030
2,808,3,,,151,15003,487,sctg1519,5,1.4278630
2,808,3,,,151,15003,488,sctg1519,5,12.8972070
2,808,3,,,151,15003,489,sctg1519,3,2.8536820
2,808,3,,,151,15003,489,sctg1519,5,32.3545700
3,,,801,3,151,15003,539,sctg1519,5,0.0000000
3,,,801,3,159,15001,539,sctg1519,5,0.0000000
3,,,801,3,159,15005,539,sctg1519,5,0.0000000
3,,,801,3,159,15007,539,sctg1519,5,0.0000000
3,,,801,3,159,15009,539,sctg1519,5,0.0000000
3,,,803,3,151,15003,121,sctg1519,5,0.0000000
3,,,803,3,151,15003,122,sctg1519,5,0.0000000
3,,,803,3,159,15001,121,sctg1519,5,0.0000000
3,,,803,3,159,15001,122,sctg1519,5,0.0000000
3,,,803,3,159,15005,121,sctg1519,5,0.0000000
3,,,803,3,159,15005,122,sctg1519,5,0.0000000
3,,,803,3,159,15007,121,sctg1519,5,0.0000000
3,,,803,3,159,15007,122,sctg1519,5,0.0000000
3,,,803,3,159,15009,121,sctg1519,5,0.0000000
3,,,803,3,159,15009,122,sctg1519,5,0.0000000
3,,,806,3,151,15003,064,sctg1519,3,0.0000000
3,,,806,3,159,15001,064,sctg1519,3,0.0000000
3,,,806,3,159,15007,064,sctg1519,3,0.0000000
3,,,806,3,159,15009,064,sctg1519,3,0.0000000
3,,,807,3,151,15003,061,sctg1519,3,0.0000000
3,,,807,3,151,15003,061,sctg1519,5,0.0000000
3,,,807,3,151,15003,223,sctg1519,3,0.0000000
3,,,807,3,159,15001,061,sctg1519,3,0.0000000
3,,,807,3,159,15001,223,sctg1519,3,0.0000000
3,,,807,3,159,15007,061,sctg1519,3,0.0000000
3,,,807,3,159,15007,223,sctg1519,3,0.0000000
3,,,807,3,159,15009,061,sctg1519,3,0.0000000
3,,,807,3,159,15009,223,sctg1519,3,0.0000000
3,,,808,3,151,15003,486,sctg1519,3,0.0000000
3,,,808,3,159,15001,486,sctg1519,3,0.0000000
3,,,808,3,159,15007,486,sctg1519,3,0.0000000
3,,,808,3,159,15009,486,sctg1519,3,0.0000000
1,,,,,151,15003,012,sctg2033,5,0.0000510
1,,,,,151,15003,019,sctg2033,5,0.0001740
1,,,,,151,15003,020,sctg2033,5,0.0001760
1,,,,,151,15003,041,sctg2033,11,0.0013920
1,,,,,151,15003,041,sctg2033,5,0.0011870
1,,,,,151,15003,042,sctg2033,5,0.0000420
1,,,,,151,15003,049,sctg2033,5,0.0002680
1,,,,,151,15003,050,sctg2033,5,0.0000420
1,,,,,151,15003,061,sctg2033,11,0.1115860
1,,,,,151,15003,061,sctg2033,3,0.0168160
1,,,,,151,15003,061,sctg2033,5,1.0667050
1,,,,,151,15003,062,sctg2033,11,0.0000570
1,,,,,151,15003,062,sctg2033,5,0.0007330
1,,,,,151,15003,063,sctg2033,11,0.0312340
1,,,,,151,15003,063,sctg2033,5,0.0579710
1,,,,,151,15003,064,sctg2033,11,0.0550390
1,,,,,151,15003,064,sctg2033,5,5.5085050
1,,,,,151,15003,065,sctg2033,11,0.0023630
1,,,,,151,15003,065,sctg2033,5,0.0000890
1,,,,,151,15003,069,sctg2033,5,0.0012310
1,,,,,151,15003,081,sctg2033,11,0.0015890
1,,,,,151,15003,081,sctg2033,5,0.0047390
1,,,,,151,15003,089,sctg2033,11,0.0032010
1,,,,,151,15003,089,sctg2033,5,0.0001920
1,,,,,151,15003,091,sctg2033,5,0.0000420
1,,,,,151,15003,092,sctg2033,11,0.0323590
1,,,,,151,15003,092,sctg2033,5,0.0001300
1,,,,,151,15003,099,sctg2033,5,0.0018450
1,,,,,151,15003,111,sctg2033,5,0.0002950
1,,,,,151,15003,121,sctg2033,5,0.0001210
1,,,,,151,15003,122,sctg2033,5,0.0007430
1,,,,,151,15003,123,sctg2033,5,0.0037040
1,,,,,151,15003,124,sctg2033,11,0.0142470
1,,,,,151,15003,124,sctg2033,5,0.0000890
1,,,,,151,15003,129,sctg2033,11,0.0004600
1,,,,,151,15003,129,sctg2033,5,0.0327500
1,,,,,151,15003,131,sctg2033,11,0.0000420
1,,,,,151,15003,131,sctg2033,5,0.0000420
1,,,,,151,15003,132,sctg2033,5,0.0000420
1,,,,,151,15003,139,sctg2033,5,0.8036550
1,,,,,151,15003,160,sctg2033,11,0.0013420
1,,,,,151,15003,160,sctg2033,5,0.0001210
1,,,,,151,15003,171,sctg2033,11,0.0018080
1,,,,,151,15003,171,sctg2033,5,0.0035060
1,,,,,151,15003,179,sctg2033,11,0.0000420
1,,,,,151,15003,179,sctg2033,5,0.0012910
1,,,,,151,15003,182,sctg2033,11,0.0001740
1,,,,,151,15003,182,sctg2033,5,0.0005710
1,,,,,151,15003,190,sctg2033,5,0.0004830
1,,,,,151,15003,201,sctg2033,5,0.0000470
1,,,,,151,15003,202,sctg2033,5,0.0000470
1,,,,,151,15003,209,sctg2033,11,0.0005450
1,,,,,151,15003,211,sctg2033,5,0.0002610
1,,,,,151,15003,212,sctg2033,5,0.0005710
1,,,,,151,15003,219,sctg2033,5,0.7530970
1,,,,,151,15003,221,sctg2033,5,0.0000420
1,,,,,151,15003,229,sctg2033,11,0.0007180
1,,,,,151,15003,229,sctg2033,5,0.0000420
1,,,,,151,15003,230,sctg2033,5,0.0000420
1,,,,,151,15003,241,sctg2033,5,0.0000420
1,,,,,151,15003,242,sctg2033,11,0.0000420
1,,,,,151,15003,242,sctg2033,5,0.0000420
1,,,,,151,15003,249,sctg2033,5,0.0000420
1,,,,,151,15003,251,sctg2033,11,0.0000420
1,,,,,151,15003,251,sctg2033,5,0.0008220
1,,,,,151,15003,259,sctg2033,11,0.0023160
1,,,,,151,15003,259,sctg2033,5,0.0000420
1,,,,,151,15003,261,sctg2033,5,0.0005710
1,,,,,151,15003,262,sctg2033,5,0.0000420
1,,,,,151,15003,269,sctg2033,11,0.0010530
1,,,,,151,15003,269,sctg2033,5,0.0000420
1,,,,,151,15003,271,sctg2033,5,0.0000890
1,,,,,151,15003,280,sctg2033,5,0.0002300
1,,,,,151,15003,292,sctg2033,5,0.0000420
1,,,,,151,15003,299,sctg2033,11,0.0002230
1,,,,,151,15003,299,sctg2033,5,0.0004630
1,,,,,151,15003,300,sctg2033,5,0.0000620
1,,,,,151,15003,311,sctg2033,5,0.0003380
1,,,,,151,15003,321,sctg2033,11,0.0551540
1,,,,,151,15003,321,sctg2033,5,0.0341830
1,,,,,151,15003,329,sctg2033,11,0.0023160
1,,,,,151,15003,329,sctg2033,5,0.0001030
1,,,,,151,15003,339,sctg2033,5,0.0000510
1,,,,,151,15003,341,sctg2033,11,0.0102340
1,,,,,151,15003,341,sctg2033,5,0.0086920
1,,,,,151,15003,350,sctg2033,5,0.0001030
1,,,,,151,15003,361,sctg2033,5,0.0003810
1,,,,,151,15003,363,sctg2033,11,0.0007020
1,,,,,151,15003,363,sctg2033,5,0.0007330
1,,,,,151,15003,369,sctg2033,11,0.0000570
1,,,,,151,15003,369,sctg2033,5,0.0007330
1,,,,,151,15003,371,sctg2033,5,0.0000420
1,,,,,151,15003,379,sctg2033,11,0.0008750
1,,,,,151,15003,379,sctg2033,5,0.0000420
1,,,,,151,15003,391,sctg2033,5,0.0002000
1,,,,,151,15003,392,sctg2033,5,0.0002000
1,,,,,151,15003,399,sctg2033,5,0.0005710
1,,,,,151,15003,401,sctg2033,5,0.0000420
1,,,,,151,15003,402,sctg2033,5,0.0002020
1,,,,,151,15003,411,sctg2033,5,0.0007100
1,,,,,151,15003,419,sctg2033,5,0.0007270
1,,,,,151,15003,421,sctg2033,5,0.0017880
1,,,,,151,15003,422,sctg2033,5,0.0003350
1,,,,,151,15003,423,sctg2033,5,0.0000420
1,,,,,151,15003,429,sctg2033,5,0.5601120
1,,,,,151,15003,451,sctg2033,11,0.0004550
1,,,,,151,15003,451,sctg2033,5,0.0006870
1,,,,,151,15003,459,sctg2033,5,0.0000420
1,,,,,151,15003,460,sctg2033,11,0.0001570
1,,,,,151,15003,472,sctg2033,5,0.0007430
1,,,,,151,15003,479,sctg2033,5,0.0001190
1,,,,,151,15003,481,sctg2033,5,0.0001400
1,,,,,151,15003,484,sctg2033,5,0.6819930
1,,,,,151,15003,485,sctg2033,5,0.0000660
1,,,,,151,15003,486,sctg2033,5,0.0013020
1,,,,,151,15003,488,sctg2033,5,0.0002350
1,,,,,151,15003,489,sctg2033,11,0.0010860
1,,,,,151,15003,489,sctg2033,5,0.0029080
1,,,,,151,15003,491,sctg2033,11,0.0032790
1,,,,,151,15003,491,sctg2033,5,0.0019870
1,,,,,151,15003,499,sctg2033,11,0.0023160
1,,,,,151,15003,499,sctg2033,5,0.0002240
1,,,,,151,15003,500,sctg2033,5,0.0004200
1,,,,,151,15003,511,sctg2033,11,0.0001610
1,,,,,151,15003,511,sctg2033,5,0.0001400
1,,,,,151,15003,512,sctg2033,5,0.0000420
1,,,,,151,15003,513,sctg2033,11,0.0000950
1,,,,,151,15003,513,sctg2033,5,0.0007900
1,,,,,151,15003,519,sctg2033,11,0.0005690
1,,,,,151,15003,519,sctg2033,5,0.0000420
1,,,,,151,15003,531,sctg2033,11,0.1507380
1,,,,,151,15003,531,sctg2033,5,0.3811400
1,,,,,151,15003,539,sctg2033,11,0.0012390
1,,,,,151,15003,539,sctg2033,5,0.0001360
1,,,,,151,15003,540,sctg2033,5,0.0000420
1,,,,,151,15003,559,sctg2033,5,0.0011310
1,,,,,151,15003,560,sctg2033,11,0.0023160
1,,,,,151,15003,560,sctg2033,5,0.0002360
1,,,,,159,15001,011,sctg2033,5,0.0001772
1,,,,,159,15001,020,sctg2033,11,0.0000175
1,,,,,159,15001,020,sctg2033,5,0.0014893
1,,,,,159,15001,041,sctg2033,11,0.0651103
1,,,,,159,15001,041,sctg2033,5,0.0279880
1,,,,,159,15001,042,sctg2033,5,0.0001739
1,,,,,159,15001,049,sctg2033,11,0.0000198
1,,,,,159,15001,061,sctg2033,11,0.0000354
1,,,,,159,15001,061,sctg2033,5,0.0001377
1,,,,,159,15001,062,sctg2033,11,0.0000272
1,,,,,159,15001,062,sctg2033,5,0.0028443
1,,,,,159,15001,063,sctg2033,11,0.0000175
1,,,,,159,15001,063,sctg2033,5,0.0005596
1,,,,,159,15001,064,sctg2033,11,0.0001947
1,,,,,159,15001,064,sctg2033,5,0.0056580
1,,,,,159,15001,065,sctg2033,5,0.0000213
1,,,,,159,15001,069,sctg2033,11,0.0000175
1,,,,,159,15001,069,sctg2033,5,0.0044694
1,,,,,159,15001,081,sctg2033,11,0.0000175
1,,,,,159,15001,081,sctg2033,5,0.0019172
1,,,,,159,15001,089,sctg2033,11,0.0000645
1,,,,,159,15001,089,sctg2033,5,0.0005014
1,,,,,159,15001,092,sctg2033,11,0.0001104
1,,,,,159,15001,101,sctg2033,5,0.0001839
1,,,,,159,15001,122,sctg2033,11,0.0007898
1,,,,,159,15001,122,sctg2033,5,0.0000332
1,,,,,159,15001,123,sctg2033,5,0.0002779
1,,,,,159,15001,129,sctg2033,11,0.0000175
1,,,,,159,15001,129,sctg2033,5,0.0000921
1,,,,,159,15001,131,sctg2033,5,0.0000429
1,,,,,159,15001,132,sctg2033,5,0.0000175
1,,,,,159,15001,139,sctg2033,11,0.0000175
1,,,,,159,15001,160,sctg2033,5,0.0000332
1,,,,,159,15001,171,sctg2033,11,0.0000175
1,,,,,159,15001,171,sctg2033,5,0.0080270
1,,,,,159,15001,172,sctg2033,5,0.0001832
1,,,,,159,15001,179,sctg2033,5,0.0000175
1,,,,,159,15001,182,sctg2033,5,0.0000205
1,,,,,159,15001,189,sctg2033,11,0.0000504
1,,,,,159,15001,189,sctg2033,5,0.0000418
1,,,,,159,15001,190,sctg2033,11,0.0000175
1,,,,,159,15001,190,sctg2033,5,0.0000175
1,,,,,159,15001,201,sctg2033,5,0.0000343
1,,,,,159,15001,209,sctg2033,5,0.0001593
1,,,,,159,15001,223,sctg2033,11,0.0000944
1,,,,,159,15001,223,sctg2033,5,0.0000795
1,,,,,159,15001,230,sctg2033,11,0.0000157
1,,,,,159,15001,230,sctg2033,5,0.0000351
1,,,,,159,15001,242,sctg2033,5,0.0000187
1,,,,,159,15001,251,sctg2033,11,0.0000257
1,,,,,159,15001,251,sctg2033,5,0.0002395
1,,,,,159,15001,259,sctg2033,5,0.0000459
1,,,,,159,15001,261,sctg2033,5,0.0017986
1,,,,,159,15001,262,sctg2033,5,0.0000179
1,,,,,159,15001,269,sctg2033,5,0.0083400
1,,,,,159,15001,271,sctg2033,5,0.0000339
1,,,,,159,15001,292,sctg2033,5,0.0072957
1,,,,,159,15001,299,sctg2033,5,0.0001776
1,,,,,159,15001,300,sctg2033,5,0.0000369
1,,,,,159,15001,321,sctg2033,5,0.0000645
1,,,,,159,15001,329,sctg2033,5,0.0001239
1,,,,,159,15001,331,sctg2033,11,0.0000190
1,,,,,159,15001,331,sctg2033,5,0.0001406
1,,,,,159,15001,339,sctg2033,5,0.0000175
1,,,,,159,15001,341,sctg2033,11,0.0022324
1,,,,,159,15001,341,sctg2033,5,0.0000332
1,,,,,159,15001,342,sctg2033,5,0.0000298
1,,,,,159,15001,350,sctg2033,5,0.0000175
1,,,,,159,15001,363,sctg2033,11,0.0000175
1,,,,,159,15001,363,sctg2033,5,0.0000175
1,,,,,159,15001,364,sctg2033,5,0.0000157
1,,,,,159,15001,369,sctg2033,5,0.0000175
1,,,,,159,15001,372,sctg2033,5,0.0000157
1,,,,,159,15001,373,sctg2033,5,0.0000213
1,,,,,159,15001,379,sctg2033,11,0.0000414
1,,,,,159,15001,379,sctg2033,5,0.0000511
1,,,,,159,15001,380,sctg2033,5,0.0000366
1,,,,,159,15001,391,sctg2033,5,0.0000175
1,,,,,159,15001,392,sctg2033,11,0.0002492
1,,,,,159,15001,392,sctg2033,5,0.0005245
1,,,,,159,15001,394,sctg2033,5,0.0000466
1,,,,,159,15001,399,sctg2033,5,0.0000175
1,,,,,159,15001,409,sctg2033,11,0.0000175
1,,,,,159,15001,411,sctg2033,11,0.0000175
1,,,,,159,15001,411,sctg2033,5,0.0000175
1,,,,,159,15001,419,sctg2033,11,0.0000175
1,,,,,159,15001,419,sctg2033,5,0.0080247
1,,,,,159,15001,421,sctg2033,5,0.0001720
1,,,,,159,15001,423,sctg2033,5,0.0017437
1,,,,,159,15001,429,sctg2033,5,0.0004686
1,,,,,159,15001,441,sctg2033,5,0.0000175
1,,,,,159,15001,451,sctg2033,5,0.0000623
1,,,,,159,15001,460,sctg2033,5,0.0000332
1,,,,,159,15001,472,sctg2033,5,0.0038169
1,,,,,159,15001,473,sctg2033,5,0.0001489
1,,,,,159,15001,479,sctg2033,5,0.0000194
1,,,,,159,15001,481,sctg2033,11,0.0000175
1,,,,,159,15001,481,sctg2033,5,0.0016061
1,,,,,159,15001,484,sctg2033,11,0.0000175
1,,,,,159,15001,484,sctg2033,5,0.0007708
1,,,,,159,15001,486,sctg2033,11,0.0000175
1,,,,,159,15001,486,sctg2033,5,0.0001119
1,,,,,159,15001,488,sctg2033,5,0.0037292
1,,,,,159,15001,489,sctg2033,5,0.0000175
1,,,,,159,15001,491,sctg2033,11,0.0000175
1,,,,,159,15001,491,sctg2033,5,0.0012270
1,,,,,159,15001,513,sctg2033,11,0.0000175
1,,,,,159,15001,513,sctg2033,5,0.0002071
1,,,,,159,15001,519,sctg2033,5,0.0011546
1,,,,,159,15001,531,sctg2033,11,0.0000175
1,,,,,159,15001,531,sctg2033,5,0.0024794
1,,,,,159,15001,532,sctg2033,5,0.0001563
1,,,,,159,15001,539,sctg2033,11,0.0110988
1,,,,,159,15001,539,sctg2033,5,0.0001235
1,,,,,159,15001,559,sctg2033,5,0.0001160
1,,,,,159,15005,011,sctg2033,5,0.0000236
1,,,,,159,15005,020,sctg2033,11,0.0000023
1,,,,,159,15005,020,sctg2033,5,0.0001984
1,,,,,159,15005,041,sctg2033,11,0.0086741
1,,,,,159,15005,041,sctg2033,5,0.0037286
1,,,,,159,15005,042,sctg2033,5,0.0000232
1,,,,,159,15005,049,sctg2033,11,0.0000026
1,,,,,159,15005,061,sctg2033,11,0.0000047
1,,,,,159,15005,061,sctg2033,5,0.0000183
1,,,,,159,15005,062,sctg2033,11,0.0000036
1,,,,,159,15005,062,sctg2033,5,0.0003789
1,,,,,159,15005,063,sctg2033,11,0.0000023
1,,,,,159,15005,063,sctg2033,5,0.0000746
1,,,,,159,15005,064,sctg2033,11,0.0000259
1,,,,,159,15005,064,sctg2033,5,0.0007538
1,,,,,159,15005,065,sctg2033,5,0.0000028
1,,,,,159,15005,069,sctg2033,11,0.0000023
1,,,,,159,15005,069,sctg2033,5,0.0005954
1,,,,,159,15005,081,sctg2033,11,0.0000023
1,,,,,159,15005,081,sctg2033,5,0.0002554
1,,,,,159,15005,089,sctg2033,11,0.0000086
1,,,,,159,15005,089,sctg2033,5,0.0000668
1,,,,,159,15005,092,sctg2033,11,0.0000147
1,,,,,159,15005,101,sctg2033,5,0.0000245
1,,,,,159,15005,122,sctg2033,11,0.0001052
1,,,,,159,15005,122,sctg2033,5,0.0000044
1,,,,,159,15005,123,sctg2033,5,0.0000370
1,,,,,159,15005,129,sctg2033,11,0.0000023
1,,,,,159,15005,129,sctg2033,5,0.0000123
1,,,,,159,15005,131,sctg2033,5,0.0000057
1,,,,,159,15005,132,sctg2033,5,0.0000023
1,,,,,159,15005,139,sctg2033,11,0.0000023
1,,,,,159,15005,160,sctg2033,5,0.0000044
1,,,,,159,15005,171,sctg2033,11,0.0000023
1,,,,,159,15005,171,sctg2033,5,0.0010694
1,,,,,159,15005,172,sctg2033,5,0.0000244
1,,,,,159,15005,179,sctg2033,5,0.0000023
1,,,,,159,15005,182,sctg2033,5,0.0000027
1,,,,,159,15005,189,sctg2033,11,0.0000067
1,,,,,159,15005,189,sctg2033,5,0.0000056
1,,,,,159,15005,190,sctg2033,11,0.0000023
1,,,,,159,15005,190,sctg2033,5,0.0000023
1,,,,,159,15005,201,sctg2033,5,0.0000046
1,,,,,159,15005,209,sctg2033,5,0.0000212
1,,,,,159,15005,223,sctg2033,11,0.0000126
1,,,,,159,15005,223,sctg2033,5,0.0000106
1,,,,,159,15005,230,sctg2033,11,0.0000021
1,,,,,159,15005,230,sctg2033,5,0.0000047
1,,,,,159,15005,242,sctg2033,5,0.0000025
1,,,,,159,15005,251,sctg2033,11,0.0000034
1,,,,,159,15005,251,sctg2033,5,0.0000319
1,,,,,159,15005,259,sctg2033,5,0.0000061
1,,,,,159,15005,261,sctg2033,5,0.0002396
1,,,,,159,15005,262,sctg2033,5,0.0000024
1,,,,,159,15005,269,sctg2033,5,0.0011111
1,,,,,159,15005,271,sctg2033,5,0.0000045
1,,,,,159,15005,292,sctg2033,5,0.0009720
1,,,,,159,15005,299,sctg2033,5,0.0000237
1,,,,,159,15005,300,sctg2033,5,0.0000049
1,,,,,159,15005,321,sctg2033,5,0.0000086
1,,,,,159,15005,329,sctg2033,5,0.0000165
1,,,,,159,15005,331,sctg2033,11,0.0000025
1,,,,,159,15005,331,sctg2033,5,0.0000187
1,,,,,159,15005,339,sctg2033,5,0.0000023
1,,,,,159,15005,341,sctg2033,11,0.0002974
1,,,,,159,15005,341,sctg2033,5,0.0000044
1,,,,,159,15005,342,sctg2033,5,0.0000040
1,,,,,159,15005,350,sctg2033,5,0.0000023
1,,,,,159,15005,363,sctg2033,11,0.0000023
1,,,,,159,15005,363,sctg2033,5,0.0000023
1,,,,,159,15005,364,sctg2033,5,0.0000021
1,,,,,159,15005,369,sctg2033,5,0.0000023
1,,,,,159,15005,372,sctg2033,5,0.0000021
1,,,,,159,15005,373,sctg2033,5,0.0000028
1,,,,,159,15005,379,sctg2033,11,0.0000055
1,,,,,159,15005,379,sctg2033,5,0.0000068
1,,,,,159,15005,380,sctg2033,5,0.0000049
1,,,,,159,15005,391,sctg2033,5,0.0000023
1,,,,,159,15005,392,sctg2033,11,0.0000332
1,,,,,159,15005,392,sctg2033,5,0.0000699
1,,,,,159,15005,394,sctg2033,5,0.0000062
1,,,,,159,15005,399,sctg2033,5,0.0000023
1,,,,,159,15005,409,sctg2033,11,0.0000023
1,,,,,159,15005,411,sctg2033,11,0.0000023
1,,,,,159,15005,411,sctg2033,5,0.0000023
1,,,,,159,15005,419,sctg2033,11,0.0000023
1,,,,,159,15005,419,sctg2033,5,0.0010691
1,,,,,159,15005,421,sctg2033,5,0.0000229
1,,,,,159,15005,423,sctg2033,5,0.0002323
1,,,,,159,15005,429,sctg2033,5,0.0000624
1,,,,,159,15005,441,sctg2033,5,0.0000023
1,,,,,159,15005,451,sctg2033,5,0.0000083
1,,,,,159,15005,460,sctg2033,5,0.0000044
1,,,,,159,15005,472,sctg2033,5,0.0005085
1,,,,,159,15005,473,sctg2033,5,0.0000198
1,,,,,159,15005,479,sctg2033,5,0.0000026
1,,,,,159,15005,481,sctg2033,11,0.0000023
1,,,,,159,15005,481,sctg2033,5,0.0002140
1,,,,,159,15005,484,sctg2033,11,0.0000023
1,,,,,159,15005,484,sctg2033,5,0.0001027
1,,,,,159,15005,486,sctg2033,11,0.0000023
1,,,,,159,15005,486,sctg2033,5,0.0000149
1,,,,,159,15005,488,sctg2033,5,0.0004968
1,,,,,159,15005,489,sctg2033,5,0.0000023
1,,,,,159,15005,491,sctg2033,11,0.0000023
1,,,,,159,15005,491,sctg2033,5,0.0001635
1,,,,,159,15005,513,sctg2033,11,0.0000023
1,,,,,159,15005,513,sctg2033,5,0.0000276
1,,,,,159,15005,519,sctg2033,5,0.0001538
1,,,,,159,15005,531,sctg2033,11,0.0000023
1,,,,,159,15005,531,sctg2033,5,0.0003303
1,,,,,159,15005,532,sctg2033,5,0.0000208
1,,,,,159,15005,539,sctg2033,11,0.0014786
1,,,,,159,15005,539,sctg2033,5,0.0000165
1,,,,,159,15005,559,sctg2033,5,0.0000155
1,,,,,159,15007,011,sctg2033,5,0.0000973
1,,,,,159,15007,020,sctg2033,11,0.0000096
1,,,,,159,15007,020,sctg2033,5,0.0008179
1,,,,,159,15007,041,sctg2033,11,0.0357590
1,,,,,159,15007,041,sctg2033,5,0.0153712
1,,,,,159,15007,042,sctg2033,5,0.0000955
1,,,,,159,15007,049,sctg2033,11,0.0000109
1,,,,,159,15007,061,sctg2033,11,0.0000195
1,,,,,159,15007,061,sctg2033,5,0.0000756
1,,,,,159,15007,062,sctg2033,11,0.0000150
1,,,,,159,15007,062,sctg2033,5,0.0015621
1,,,,,159,15007,063,sctg2033,11,0.0000096
1,,,,,159,15007,063,sctg2033,5,0.0003073
1,,,,,159,15007,064,sctg2033,11,0.0001070
1,,,,,159,15007,064,sctg2033,5,0.0031074
1,,,,,159,15007,065,sctg2033,5,0.0000117
1,,,,,159,15007,069,sctg2033,11,0.0000096
1,,,,,159,15007,069,sctg2033,5,0.0024546
1,,,,,159,15007,081,sctg2033,11,0.0000096
1,,,,,159,15007,081,sctg2033,5,0.0010529
1,,,,,159,15007,089,sctg2033,11,0.0000354
1,,,,,159,15007,089,sctg2033,5,0.0002754
1,,,,,159,15007,092,sctg2033,11,0.0000606
1,,,,,159,15007,101,sctg2033,5,0.0001010
1,,,,,159,15007,122,sctg2033,11,0.0004338
1,,,,,159,15007,122,sctg2033,5,0.0000182
1,,,,,159,15007,123,sctg2033,5,0.0001526
1,,,,,159,15007,129,sctg2033,11,0.0000096
1,,,,,159,15007,129,sctg2033,5,0.0000506
1,,,,,159,15007,131,sctg2033,5,0.0000236
1,,,,,159,15007,132,sctg2033,5,0.0000096
1,,,,,159,15007,139,sctg2033,11,0.0000096
1,,,,,159,15007,160,sctg2033,5,0.0000182
1,,,,,159,15007,171,sctg2033,11,0.0000096
1,,,,,159,15007,171,sctg2033,5,0.0044085
1,,,,,159,15007,172,sctg2033,5,0.0001006
1,,,,,159,15007,179,sctg2033,5,0.0000096
1,,,,,159,15007,182,sctg2033,5,0.0000113
1,,,,,159,15007,189,sctg2033,11,0.0000277
1,,,,,159,15007,189,sctg2033,5,0.0000229
1,,,,,159,15007,190,sctg2033,11,0.0000096
1,,,,,159,15007,190,sctg2033,5,0.0000096
1,,,,,159,15007,201,sctg2033,5,0.0000189
1,,,,,159,15007,209,sctg2033,5,0.0000875
1,,,,,159,15007,223,sctg2033,11,0.0000518
1,,,,,159,15007,223,sctg2033,5,0.0000436
1,,,,,159,15007,230,sctg2033,11,0.0000086
1,,,,,159,15007,230,sctg2033,5,0.0000193
1,,,,,159,15007,242,sctg2033,5,0.0000102
1,,,,,159,15007,251,sctg2033,11,0.0000141
1,,,,,159,15007,251,sctg2033,5,0.0001315
1,,,,,159,15007,259,sctg2033,5,0.0000252
1,,,,,159,15007,261,sctg2033,5,0.0009878
1,,,,,159,15007,262,sctg2033,5,0.0000098
1,,,,,159,15007,269,sctg2033,5,0.0045804
1,,,,,159,15007,271,sctg2033,5,0.0000186
1,,,,,159,15007,292,sctg2033,5,0.0040069
1,,,,,159,15007,299,sctg2033,5,0.0000975
1,,,,,159,15007,300,sctg2033,5,0.0000203
1,,,,,159,15007,321,sctg2033,5,0.0000354
1,,,,,159,15007,329,sctg2033,5,0.0000680
1,,,,,159,15007,331,sctg2033,11,0.0000104
1,,,,,159,15007,331,sctg2033,5,0.0000772
1,,,,,159,15007,339,sctg2033,5,0.0000096
1,,,,,159,15007,341,sctg2033,11,0.0012261
1,,,,,159,15007,341,sctg2033,5,0.0000182
1,,,,,159,15007,342,sctg2033,5,0.0000164
1,,,,,159,15007,350,sctg2033,5,0.0000096
1,,,,,159,15007,363,sctg2033,11,0.0000096
1,,,,,159,15007,363,sctg2033,5,0.0000096
1,,,,,159,15007,364,sctg2033,5,0.0000086
1,,,,,159,15007,369,sctg2033,5,0.0000096
1,,,,,159,15007,372,sctg2033,5,0.0000086
1,,,,,159,15007,373,sctg2033,5,0.0000117
1,,,,,159,15007,379,sctg2033,11,0.0000227
1,,,,,159,15007,379,sctg2033,5,0.0000281
1,,,,,159,15007,380,sctg2033,5,0.0000201
1,,,,,159,15007,391,sctg2033,5,0.0000096
1,,,,,159,15007,392,sctg2033,11,0.0001369
1,,,,,159,15007,392,sctg2033,5,0.0002881
1,,,,,159,15007,394,sctg2033,5,0.0000256
1,,,,,159,15007,399,sctg2033,5,0.0000096
1,,,,,159,15007,409,sctg2033,11,0.0000096
1,,,,,159,15007,411,sctg2033,11,0.0000096
1,,,,,159,15007,411,sctg2033,5,0.0000096
1,,,,,159,15007,419,sctg2033,11,0.0000096
1,,,,,159,15007,419,sctg2033,5,0.0044072
1,,,,,159,15007,421,sctg2033,5,0.0000945
1,,,,,159,15007,423,sctg2033,5,0.0009577
1,,,,,159,15007,429,sctg2033,5,0.0002573
