trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
3,,,808,3,159,15009,159,15001,sctg1519,11,0.0000000
3,,,808,3,159,15009,159,15005,sctg1519,11,0.0000000
3,,,808,3,159,15009,159,15007,sctg1519,11,0.0000000
3,,,808,3,159,15009,159,15009,sctg1519,11,0.0000000
1,,,,,151,15003,151,15003,sctg2033,11,4021.1218020
1,,,,,151,15003,151,15003,sctg2033,3,1.3154960
1,,,,,151,15003,151,15003,sctg2033,5,40.2258970
1,,,,,151,15003,159,15001,sctg2033,11,6.1954517
1,,,,,151,15003,159,15001,sctg2033,3,17.5543795
1,,,,,151,15003,159,15001,sctg2033,5,75.3765273
1,,,,,151,15003,159,15005,sctg2033,11,0.0015379
1,,,,,151,15003,159,15005,sctg2033,5,0.0187110
1,,,,,151,15003,159,15007,sctg2033,11,2.6512868
1,,,,,151,15003,159,15007,sctg2033,3,13.7926728
1,,,,,151,15003,159,15007,sctg2033,5,32.2566948
1,,,,,151,15003,159,15009,sctg2033,11,5.4670305
1,,,,,151,15003,159,15009,sctg2033,3,20.7674448
1,,,,,151,15003,159,15009,sctg2033,5,66.5142419
1,,,,,159,15001,151,15003,sctg2033,11,0.4093680
1,,,,,159,15001,151,15003,sctg2033,5,13.1185853
1,,,,,159,15001,159,15001,sctg2033,11,202.4104531
1,,,,,159,15001,159,15001,sctg2033,3,0.1372518
1,,,,,159,15001,159,15001,sctg2033,5,63.4385889
1,,,,,159,15001,159,15005,sctg2033,11,0.0502452
1,,,,,159,15001,159,15005,sctg2033,5,0.0157476
1,,,,,159,15001,159,15007,sctg2033,11,86.6197005
1,,,,,159,15001,159,15007,sctg2033,3,0.1078403
1,,,,,159,15001,159,15007,sctg2033,5,27.1479634
1,,,,,159,15001,159,15009,sctg2033,11,178.6123389
1,,,,,159,15001,159,15009,sctg2033,3,0.1623737
1,,,,,159,15001,159,15009,sctg2033,5,55.9798892
1,,,,,159,15005,151,15003,sctg2033,11,0.0545367
1,,,,,159,15005,151,15003,sctg2033,5,1.7476800
1,,,,,159,15005,159,15001,sctg2033,11,26.9654616
1,,,,,159,15005,159,15001,sctg2033,5,8.4513957
1,,,,,159,15005,159,15005,sctg2033,11,0.0066937
1,,,,,159,15005,159,15005,sctg2033,5,0.0020979
1,,,,,159,15005,159,15007,sctg2033,11,11.5396224
1,,,,,159,15005,159,15007,sctg2033,5,3.6166974
1,,,,,159,15005,159,15009,sctg2033,11,23.7950367
1,,,,,159,15005,159,15009,sctg2033,5,7.4577352
1,,,,,159,15007,151,15003,sctg2033,11,0.2248279
1,,,,,159,15007,151,15003,sctg2033,5,7.2048222
1,,,,,159,15007,159,15001,sctg2033,11,111.1652893
1,,,,,159,15007,159,15001,sctg2033,3,0.1108033
1,,,,,159,15007,159,15001,sctg2033,5,34.8409333
1,,,,,159,15007,159,15005,sctg2033,11,0.0275950
1,,,,,159,15007,159,15005,sctg2033,5,0.0086487
1,,,,,159,15007,159,15007,sctg2033,11,47.5721679
1,,,,,159,15007,159,15007,sctg2033,3,0.0870594
1,,,,,159,15007,159,15007,sctg2033,5,14.9098585
1,,,,,159,15007,159,15009,sctg2033,11,98.0951923
1,,,,,159,15007,159,15009,sctg2033,3,0.1310841
1,,,,,159,15007,159,15009,sctg2033,5,30.7445613
1,,,,,159,15009,151,15003,sctg2033,11,0.4085655
1,,,,,159,15009,151,15003,sctg2033,5,13.0928695
1,,,,,159,15009,159,15001,sctg2033,11,202.0136773
1,,,,,159,15009,159,15001,sctg2033,3,0.1214433
1,,,,,159,15009,159,15001,sctg2033,5,63.3142332
1,,,,,159,15009,159,15005,sctg2033,11,0.0501467
1,,,,,159,15009,159,15005,sctg2033,5,0.0157167
1,,,,,159,15009,159,15007,sctg2033,11,86.4499039
1,,,,,159,15009,159,15007,sctg2033,3,0.0954194
1,,,,,159,15009,159,15007,sctg2033,5,27.0947465
1,,,,,159,15009,159,15009,sctg2033,11,178.2622134
1,,,,,159,15009,159,15009,sctg2033,3,0.1436717
1,,,,,159,15009,159,15009,sctg2033,5,55.8701545
2,801,3,,,151,15003,151,15003,sctg2033,11,0.0628130
2,801,3,,,151,15003,151,15003,sctg2033,3,0.0159170
2,801,3,,,151,15003,151,15003,sctg2033,5,0.0027640
2,801,3,,,151,15003,159,15001,sctg2033,3,0.0078602
2,801,3,,,151,15003,159,15001,sctg2033,5,0.0055639
2,801,3,,,151,15003,159,15005,sctg2033,5,0.0000014
2,801,3,,,151,15003,159,15007,sctg2033,3,0.0061759
2,801,3,,,151,15003,159,15007,sctg2033,5,0.0023810
2,801,3,,,151,15003,159,15009,sctg2033,3,0.0092989
2,801,3,,,151,15003,159,15009,sctg2033,5,0.0049097
2,801,4,,,151,15003,151,15003,sctg2033,11,0.0036190
2,801,4,,,151,15003,159,15001,sctg2033,11,0.0006886
2,801,4,,,151,15003,159,15005,sctg2033,11,0.0000002
2,801,4,,,151,15003,159,15007,sctg2033,11,0.0002947
2,801,4,,,151,15003,159,15009,sctg2033,11,0.0006076
2,801,4,,,159,15001,151,15003,sctg2033,11,0.0004522
2,801,4,,,159,15001,159,15001,sctg2033,11,0.0000869
2,801,4,,,159,15001,159,15005,sctg2033,11,0.0000000
2,801,4,,,159,15001,159,15007,sctg2033,11,0.0000372
2,801,4,,,159,15001,159,15009,sctg2033,11,0.0000767
2,801,4,,,159,15005,151,15003,sctg2033,11,0.0000602
2,801,4,,,159,15005,159,15001,sctg2033,11,0.0000116
2,801,4,,,159,15005,159,15005,sctg2033,11,0.0000000
2,801,4,,,159,15005,159,15007,sctg2033,11,0.0000050
2,801,4,,,159,15005,159,15009,sctg2033,11,0.0000102
2,801,4,,,159,15007,151,15003,sctg2033,11,0.0002483
2,801,4,,,159,15007,159,15001,sctg2033,11,0.0000477
2,801,4,,,159,15007,159,15005,sctg2033,11,0.0000000
2,801,4,,,159,15007,159,15007,sctg2033,11,0.0000204
2,801,4,,,159,15007,159,15009,sctg2033,11,0.0000421
2,801,4,,,159,15009,151,15003,sctg2033,11,0.0004513
2,801,4,,,159,15009,159,15001,sctg2033,11,0.0000867
2,801,4,,,159,15009,159,15005,sctg2033,11,0.0000000
2,801,4,,,159,15009,159,15007,sctg2033,11,0.0000371
2,801,4,,,159,15009,159,15009,sctg2033,11,0.0000765
2,802,3,,,151,15003,151,15003,sctg2033,11,0.0616900
2,802,3,,,151,15003,151,15003,sctg2033,3,0.0181540
2,802,3,,,151,15003,151,15003,sctg2033,5,0.0017010
2,802,3,,,151,15003,159,15001,sctg2033,3,0.0079293
2,802,3,,,151,15003,159,15001,sctg2033,5,0.0053813
2,802,3,,,151,15003,159,15005,sctg2033,5,0.0000013
2,802,3,,,151,15003,159,15007,sctg2033,3,0.0062301
2,802,3,,,151,15003,159,15007,sctg2033,5,0.0023029
2,802,3,,,151,15003,159,15009,sctg2033,3,0.0093806
2,802,3,,,151,15003,159,15009,sctg2033,5,0.0047486
2,802,4,,,151,15003,151,15003,sctg2033,11,0.0018150
2,802,4,,,151,15003,159,15001,sctg2033,11,0.0003493
2,802,4,,,151,15003,159,15005,sctg2033,11,0.0000001
2,802,4,,,151,15003,159,15007,sctg2033,11,0.0001495
2,802,4,,,151,15003,159,15009,sctg2033,11,0.0003082
2,803,3,,,151,15003,151,15003,sctg2033,11,9.9019020
2,803,3,,,151,15003,151,15003,sctg2033,3,1.9075330
2,803,3,,,151,15003,151,15003,sctg2033,5,0.9568280
2,803,3,,,151,15003,159,15001,sctg2033,3,1.1363838
2,803,3,,,151,15003,159,15001,sctg2033,5,0.9936192
2,803,3,,,151,15003,159,15005,sctg2033,5,0.0002467
2,803,3,,,151,15003,159,15007,sctg2033,3,0.8928695
2,803,3,,,151,15003,159,15007,sctg2033,5,0.4252102
2,803,3,,,151,15003,159,15009,sctg2033,3,1.3443817
2,803,3,,,151,15003,159,15009,sctg2033,5,0.8767959
2,803,3,,,159,15001,151,15003,sctg2033,3,0.0000000
2,803,3,,,159,15001,151,15003,sctg2033,5,0.0000000
2,803,3,,,159,15001,159,15001,sctg2033,11,0.0000000
2,803,3,,,159,15001,159,15001,sctg2033,3,0.0000000
2,803,3,,,159,15001,159,15001,sctg2033,5,0.0000000
2,803,3,,,159,15001,159,15005,sctg2033,11,0.0000000
2,803,3,,,159,15001,159,15005,sctg2033,5,0.0000000
2,803,3,,,159,15001,159,15007,sctg2033,11,0.0000000
2,803,3,,,159,15001,159,15007,sctg2033,3,0.0000000
2,803,3,,,159,15001,159,15007,sctg2033,5,0.0000000
2,803,3,,,159,15001,159,15009,sctg2033,11,0.0000000
2,803,3,,,159,15001,159,15009,sctg2033,3,0.0000000
2,803,3,,,159,15001,159,15009,sctg2033,5,0.0000000
2,803,3,,,159,15005,151,15003,sctg2033,5,0.0000000
2,803,3,,,159,15005,159,15001,sctg2033,11,0.0000000
2,803,3,,,159,15005,159,15001,sctg2033,5,0.0000000
2,803,3,,,159,15005,159,15005,sctg2033,11,0.0000000
2,803,3,,,159,15005,159,15005,sctg2033,5,0.0000000
2,803,3,,,159,15005,159,15007,sctg2033,11,0.0000000
2,803,3,,,159,15005,159,15007,sctg2033,5,0.0000000
2,803,3,,,159,15005,159,15009,sctg2033,11,0.0000000
2,803,3,,,159,15005,159,15009,sctg2033,5,0.0000000
2,803,3,,,159,15007,151,15003,sctg2033,3,0.0000000
2,803,3,,,159,15007,151,15003,sctg2033,5,0.0000000
2,803,3,,,159,15007,159,15001,sctg2033,11,0.0000000
2,803,3,,,159,15007,159,15001,sctg2033,3,0.0000000
2,803,3,,,159,15007,159,15001,sctg2033,5,0.0000000
2,803,3,,,159,15007,159,15005,sctg2033,11,0.0000000
2,803,3,,,159,15007,159,15005,sctg2033,5,0.0000000
2,803,3,,,159,15007,159,15007,sctg2033,11,0.0000000
2,803,3,,,159,15007,159,15007,sctg2033,3,0.0000000
2,803,3,,,159,15007,159,15007,sctg2033,5,0.0000000
2,803,3,,,159,15007,159,15009,sctg2033,11,0.0000000
2,803,3,,,159,15007,159,15009,sctg2033,3,0.0000000
2,803,3,,,159,15007,159,15009,sctg2033,5,0.0000000
2,803,3,,,159,15009,151,15003,sctg2033,3,0.0000000
2,803,3,,,159,15009,151,15003,sctg2033,5,0.0000000
2,803,3,,,159,15009,159,15001,sctg2033,11,0.0000000
2,803,3,,,159,15009,159,15001,sctg2033,3,0.0000000
2,803,3,,,159,15009,159,15001,sctg2033,5,0.0000000
2,803,3,,,159,15009,159,15005,sctg2033,11,0.0000000
2,803,3,,,159,15009,159,15005,sctg2033,5,0.0000000
2,803,3,,,159,15009,159,15007,sctg2033,11,0.0000000
2,803,3,,,159,15009,159,15007,sctg2033,3,0.0000000
2,803,3,,,159,15009,159,15007,sctg2033,5,0.0000000
2,803,3,,,159,15009,159,15009,sctg2033,11,0.0000000
2,803,3,,,159,15009,159,15009,sctg2033,3,0.0000000
2,803,3,,,159,15009,159,15009,sctg2033,5,0.0000000
2,803,4,,,151,15003,151,15003,sctg2033,11,0.0181070
2,803,4,,,151,15003,159,15001,sctg2033,11,0.0024132
2,803,4,,,151,15003,159,15005,sctg2033,11,0.0000006
2,803,4,,,151,15003,159,15007,sctg2033,11,0.0010327
2,803,4,,,151,15003,159,15009,sctg2033,11,0.0021295
2,803,4,,,159,15001,151,15003,sctg2033,11,0.0000000
2,803,4,,,159,15001,159,15001,sctg2033,11,0.0000000
2,803,4,,,159,15001,159,15005,sctg2033,11,0.0000000
2,803,4,,,159,15001,159,15007,sctg2033,11,0.0000000
2,803,4,,,159,15001,159,15009,sctg2033,11,0.0000000
2,803,4,,,159,15005,151,15003,sctg2033,11,0.0000000
2,803,4,,,159,15005,159,15001,sctg2033,11,0.0000000
2,803,4,,,159,15005,159,15005,sctg2033,11,0.0000000
2,803,4,,,159,15005,159,15007,sctg2033,11,0.0000000
2,803,4,,,159,15005,159,15009,sctg2033,11,0.0000000
2,803,4,,,159,15007,151,15003,sctg2033,11,0.0000000
2,803,4,,,159,15007,159,15001,sctg2033,11,0.0000000
2,803,4,,,159,15007,159,15005,sctg2033,11,0.0000000
2,803,4,,,159,15007,159,15007,sctg2033,11,0.0000000
2,803,4,,,159,15007,159,15009,sctg2033,11,0.0000000
2,803,4,,,159,15009,151,15003,sctg2033,11,0.0000000
2,803,4,,,159,15009,159,15001,sctg2033,11,0.0000000
2,803,4,,,159,15009,159,15005,sctg2033,11,0.0000000
2,803,4,,,159,15009,159,15007,sctg2033,11,0.0000000
2,803,4,,,159,15009,159,15009,sctg2033,11,0.0000000
2,804,3,,,151,15003,151,15003,sctg2033,11,27.5470380
2,804,3,,,151,15003,151,15003,sctg2033,3,5.3189750
2,804,3,,,151,15003,151,15003,sctg2033,5,2.6424630
2,804,3,,,151,15003,159,15001,sctg2033,3,3.1566599
2,804,3,,,151,15003,159,15001,sctg2033,5,2.7688146
2,804,3,,,151,15003,159,15005,sctg2033,5,0.0006873
2,804,3,,,151,15003,159,15007,sctg2033,3,2.4802231
2,804,3,,,151,15003,159,15007,sctg2033,5,1.1848889
2,804,3,,,151,15003,159,15009,sctg2033,3,3.7344390
2,804,3,,,151,15003,159,15009,sctg2033,5,2.4432752
2,804,3,,,159,15001,151,15003,sctg2033,3,0.0000000
2,804,3,,,159,15001,159,15001,sctg2033,11,0.0000000
2,804,3,,,159,15001,159,15001,sctg2033,3,0.0000000
2,804,3,,,159,15001,159,15001,sctg2033,5,0.0000000
2,804,3,,,159,15001,159,15005,sctg2033,11,0.0000000
2,804,3,,,159,15001,159,15005,sctg2033,5,0.0000000
2,804,3,,,159,15001,159,15007,sctg2033,11,0.0000000
2,804,3,,,159,15001,159,15007,sctg2033,3,0.0000000
2,804,3,,,159,15001,159,15007,sctg2033,5,0.0000000
2,804,3,,,159,15001,159,15009,sctg2033,11,0.0000000
2,804,3,,,159,15001,159,15009,sctg2033,3,0.0000000
2,804,3,,,159,15001,159,15009,sctg2033,5,0.0000000
2,804,3,,,159,15005,159,15001,sctg2033,11,0.0000000
2,804,3,,,159,15005,159,15001,sctg2033,5,0.0000000
2,804,3,,,159,15005,159,15005,sctg2033,11,0.0000000
2,804,3,,,159,15005,159,15005,sctg2033,5,0.0000000
2,804,3,,,159,15005,159,15007,sctg2033,11,0.0000000
2,804,3,,,159,15005,159,15007,sctg2033,5,0.0000000
2,804,3,,,159,15005,159,15009,sctg2033,11,0.0000000
2,804,3,,,159,15005,159,15009,sctg2033,5,0.0000000
2,804,3,,,159,15007,151,15003,sctg2033,3,0.0000000
2,804,3,,,159,15007,159,15001,sctg2033,11,0.0000000
2,804,3,,,159,15007,159,15001,sctg2033,3,0.0000000
2,804,3,,,159,15007,159,15001,sctg2033,5,0.0000000
2,804,3,,,159,15007,159,15005,sctg2033,11,0.0000000
2,804,3,,,159,15007,159,15005,sctg2033,5,0.0000000
2,804,3,,,159,15007,159,15007,sctg2033,11,0.0000000
2,804,3,,,159,15007,159,15007,sctg2033,3,0.0000000
2,804,3,,,159,15007,159,15007,sctg2033,5,0.0000000
2,804,3,,,159,15007,159,15009,sctg2033,11,0.0000000
2,804,3,,,159,15007,159,15009,sctg2033,3,0.0000000
2,804,3,,,159,15007,159,15009,sctg2033,5,0.0000000
2,804,3,,,159,15009,151,15003,sctg2033,3,0.0000000
2,804,3,,,159,15009,159,15001,sctg2033,11,0.0000000
2,804,3,,,159,15009,159,15001,sctg2033,3,0.0000000
2,804,3,,,159,15009,159,15001,sctg2033,5,0.0000000
2,804,3,,,159,15009,159,15005,sctg2033,11,0.0000000
2,804,3,,,159,15009,159,15005,sctg2033,5,0.0000000
2,804,3,,,159,15009,159,15007,sctg2033,11,0.0000000
2,804,3,,,159,15009,159,15007,sctg2033,3,0.0000000
2,804,3,,,159,15009,159,15007,sctg2033,5,0.0000000
2,804,3,,,159,15009,159,15009,sctg2033,11,0.0000000
2,804,3,,,159,15009,159,15009,sctg2033,3,0.0000000
2,804,3,,,159,15009,159,15009,sctg2033,5,0.0000000
2,804,4,,,151,15003,151,15003,sctg2033,11,0.2240910
2,804,4,,,151,15003,159,15001,sctg2033,11,0.0180480
2,804,4,,,151,15003,159,15005,sctg2033,11,0.0000045
2,804,4,,,151,15003,159,15007,sctg2033,11,0.0077235
2,804,4,,,151,15003,159,15009,sctg2033,11,0.0159260
2,804,4,,,159,15001,151,15003,sctg2033,11,0.0022731
2,804,4,,,159,15001,159,15001,sctg2033,11,0.0006182
2,804,4,,,159,15001,159,15005,sctg2033,11,0.0000002
2,804,4,,,159,15001,159,15007,sctg2033,11,0.0002646
2,804,4,,,159,15001,159,15009,sctg2033,11,0.0005455
2,804,4,,,159,15005,151,15003,sctg2033,11,0.0003028
2,804,4,,,159,15005,159,15001,sctg2033,11,0.0000824
2,804,4,,,159,15005,159,15005,sctg2033,11,0.0000000
2,804,4,,,159,15005,159,15007,sctg2033,11,0.0000352
2,804,4,,,159,15005,159,15009,sctg2033,11,0.0000727
2,804,4,,,159,15007,151,15003,sctg2033,11,0.0012484
2,804,4,,,159,15007,159,15001,sctg2033,11,0.0003395
2,804,4,,,159,15007,159,15005,sctg2033,11,0.0000001
2,804,4,,,159,15007,159,15007,sctg2033,11,0.0001453
2,804,4,,,159,15007,159,15009,sctg2033,11,0.0002996
2,804,4,,,159,15009,151,15003,sctg2033,11,0.0022687
2,804,4,,,159,15009,159,15001,sctg2033,11,0.0006170
2,804,4,,,159,15009,159,15005,sctg2033,11,0.0000002
2,804,4,,,159,15009,159,15007,sctg2033,11,0.0002640
2,804,4,,,159,15009,159,15009,sctg2033,11,0.0005445
2,804,5,,,151,15003,151,15003,sctg2033,5,0.0005140
2,804,5,,,151,15003,159,15001,sctg2033,5,0.0000987
2,804,5,,,151,15003,159,15005,sctg2033,5,0.0000000
2,804,5,,,151,15003,159,15007,sctg2033,5,0.0000422
2,804,5,,,151,15003,159,15009,sctg2033,5,0.0000871
2,805,3,,,151,15003,151,15003,sctg2033,11,0.1240280
2,805,3,,,151,15003,151,15003,sctg2033,3,0.0238250
2,805,3,,,151,15003,151,15003,sctg2033,5,0.0119140
2,805,3,,,151,15003,159,15001,sctg2033,3,0.0142902
2,805,3,,,151,15003,159,15001,sctg2033,5,0.0123257
2,805,3,,,151,15003,159,15005,sctg2033,5,0.0000031
2,805,3,,,151,15003,159,15007,sctg2033,3,0.0112280
2,805,3,,,151,15003,159,15007,sctg2033,5,0.0052747
2,805,3,,,151,15003,159,15009,sctg2033,3,0.0169058
2,805,3,,,151,15003,159,15009,sctg2033,5,0.0108765
2,805,4,,,151,15003,151,15003,sctg2033,11,0.0036990
2,805,4,,,151,15003,159,15001,sctg2033,11,0.0007111
2,805,4,,,151,15003,159,15005,sctg2033,11,0.0000002
2,805,4,,,151,15003,159,15007,sctg2033,11,0.0003043
2,805,4,,,151,15003,159,15009,sctg2033,11,0.0006275
2,806,3,,,151,15003,151,15003,sctg2033,11,9.1318010
2,806,3,,,151,15003,151,15003,sctg2033,3,1.8010680
2,806,3,,,151,15003,151,15003,sctg2033,5,0.8303570
2,806,3,,,151,15003,159,15001,sctg2033,3,1.0575168
2,806,3,,,151,15003,159,15001,sctg2033,5,0.9017575
2,806,3,,,151,15003,159,15005,sctg2033,5,0.0002238
2,806,3,,,151,15003,159,15007,sctg2033,3,0.8309028
2,806,3,,,151,15003,159,15007,sctg2033,5,0.3858989
2,806,3,,,151,15003,159,15009,sctg2033,3,1.2510794
2,806,3,,,151,15003,159,15009,sctg2033,5,0.7957347
2,806,3,,,159,15001,151,15003,sctg2033,3,0.0000000
2,806,3,,,159,15001,159,15001,sctg2033,11,0.0000000
2,806,3,,,159,15001,159,15001,sctg2033,3,0.0000000
2,806,3,,,159,15001,159,15005,sctg2033,11,0.0000000
2,806,3,,,159,15001,159,15007,sctg2033,11,0.0000000
2,806,3,,,159,15001,159,15007,sctg2033,3,0.0000000
2,806,3,,,159,15001,159,15009,sctg2033,11,0.0000000
2,806,3,,,159,15001,159,15009,sctg2033,3,0.0000000
2,806,3,,,159,15005,159,15001,sctg2033,11,0.0000000
2,806,3,,,159,15005,159,15005,sctg2033,11,0.0000000
2,806,3,,,159,15005,159,15007,sctg2033,11,0.0000000
2,806,3,,,159,15005,159,15009,sctg2033,11,0.0000000
2,806,3,,,159,15007,151,15003,sctg2033,3,0.0000000
2,806,3,,,159,15007,159,15001,sctg2033,11,0.0000000
2,806,3,,,159,15007,159,15001,sctg2033,3,0.0000000
2,806,3,,,159,15007,159,15005,sctg2033,11,0.0000000
2,806,3,,,159,15007,159,15007,sctg2033,11,0.0000000
2,806,3,,,159,15007,159,15007,sctg2033,3,0.0000000
2,806,3,,,159,15007,159,15009,sctg2033,11,0.0000000
2,806,3,,,159,15007,159,15009,sctg2033,3,0.0000000
2,806,3,,,159,15009,151,15003,sctg2033,3,0.0000000
2,806,3,,,159,15009,159,15001,sctg2033,11,0.0000000
2,806,3,,,159,15009,159,15001,sctg2033,3,0.0000000
2,806,3,,,159,15009,159,15005,sctg2033,11,0.0000000
2,806,3,,,159,15009,159,15007,sctg2033,11,0.0000000
2,806,3,,,159,15009,159,15007,sctg2033,3,0.0000000
2,806,3,,,159,15009,159,15009,sctg2033,11,0.0000000
2,806,3,,,159,15009,159,15009,sctg2033,3,0.0000000
2,806,4,,,151,15003,151,15003,sctg2033,11,0.0139070
2,806,4,,,151,15003,159,15001,sctg2033,11,0.0026729
2,806,4,,,151,15003,159,15005,sctg2033,11,0.0000007
2,806,4,,,151,15003,159,15007,sctg2033,11,0.0011438
2,806,4,,,151,15003,159,15009,sctg2033,11,0.0023586
2,806,4,,,159,15001,151,15003,sctg2033,11,0.0000328
2,806,4,,,159,15001,159,15001,sctg2033,11,0.0000000
2,806,4,,,159,15001,159,15005,sctg2033,11,0.0000000
2,806,4,,,159,15001,159,15007,sctg2033,11,0.0000000
2,806,4,,,159,15001,159,15009,sctg2033,11,0.0000000
2,806,4,,,159,15005,151,15003,sctg2033,11,0.0000044
2,806,4,,,159,15005,159,15001,sctg2033,11,0.0000000
2,806,4,,,159,15005,159,15005,sctg2033,11,0.0000000
2,806,4,,,159,15005,159,15007,sctg2033,11,0.0000000
2,806,4,,,159,15005,159,15009,sctg2033,11,0.0000000
2,806,4,,,159,15007,151,15003,sctg2033,11,0.0000180
2,806,4,,,159,15007,159,15001,sctg2033,11,0.0000000
2,806,4,,,159,15007,159,15005,sctg2033,11,0.0000000
2,806,4,,,159,15007,159,15007,sctg2033,11,0.0000000
2,806,4,,,159,15007,159,15009,sctg2033,11,0.0000000
2,806,4,,,159,15009,151,15003,sctg2033,11,0.0000328
2,806,4,,,159,15009,159,15001,sctg2033,11,0.0000000
2,806,4,,,159,15009,159,15005,sctg2033,11,0.0000000
2,806,4,,,159,15009,159,15007,sctg2033,11,0.0000000
2,806,4,,,159,15009,159,15009,sctg2033,11,0.0000000
2,806,5,,,151,15003,151,15003,sctg2033,5,0.0000000
2,806,5,,,151,15003,159,15001,sctg2033,5,0.0000000
2,806,5,,,151,15003,159,15005,sctg2033,5,0.0000000
2,806,5,,,151,15003,159,15007,sctg2033,5,0.0000000
2,806,5,,,151,15003,159,15009,sctg2033,5,0.0000000
2,807,3,,,151,15003,151,15003,sctg2033,11,190.8058090
2,807,3,,,151,15003,151,15003,sctg2033,3,37.8238020
2,807,3,,,151,15003,151,15003,sctg2033,5,17.2045400
2,807,3,,,151,15003,159,15001,sctg2033,3,22.1034558
2,807,3,,,151,15003,159,15001,sctg2033,5,18.8501424
2,807,3,,,151,15003,159,15005,sctg2033,5,0.0046792
2,807,3,,,151,15003,159,15007,sctg2033,3,17.3669330
2,807,3,,,151,15003,159,15007,sctg2033,5,8.0667459
2,807,3,,,151,15003,159,15009,sctg2033,3,26.1491611
2,807,3,,,151,15003,159,15009,sctg2033,5,16.6338644
2,807,3,,,159,15001,151,15003,sctg2033,3,0.0000000
2,807,3,,,159,15001,159,15001,sctg2033,11,0.0000000
2,807,3,,,159,15001,159,15001,sctg2033,3,0.0000000
2,807,3,,,159,15001,159,15005,sctg2033,11,0.0000000
2,807,3,,,159,15001,159,15007,sctg2033,11,0.0000000
2,807,3,,,159,15001,159,15007,sctg2033,3,0.0000000
2,807,3,,,159,15001,159,15009,sctg2033,11,0.0000000
2,807,3,,,159,15001,159,15009,sctg2033,3,0.0000000
2,807,3,,,159,15005,159,15001,sctg2033,11,0.0000000
2,807,3,,,159,15005,159,15005,sctg2033,11,0.0000000
2,807,3,,,159,15005,159,15007,sctg2033,11,0.0000000
2,807,3,,,159,15005,159,15009,sctg2033,11,0.0000000
2,807,3,,,159,15007,151,15003,sctg2033,3,0.0000000
2,807,3,,,159,15007,159,15001,sctg2033,11,0.0000000
2,807,3,,,159,15007,159,15001,sctg2033,3,0.0000000
2,807,3,,,159,15007,159,15005,sctg2033,11,0.0000000
2,807,3,,,159,15007,159,15007,sctg2033,11,0.0000000
2,807,3,,,159,15007,159,15007,sctg2033,3,0.0000000
2,807,3,,,159,15007,159,15009,sctg2033,11,0.0000000
2,807,3,,,159,15007,159,15009,sctg2033,3,0.0000000
2,807,3,,,159,15009,151,15003,sctg2033,3,0.0000000
2,807,3,,,159,15009,159,15001,sctg2033,11,0.0000000
2,807,3,,,159,15009,159,15001,sctg2033,3,0.0000000
2,807,3,,,159,15009,159,15005,sctg2033,11,0.0000000
2,807,3,,,159,15009,159,15007,sctg2033,11,0.0000000
2,807,3,,,159,15009,159,15007,sctg2033,3,0.0000000
2,807,3,,,159,15009,159,15009,sctg2033,11,0.0000000
2,807,3,,,159,15009,159,15009,sctg2033,3,0.0000000
2,807,4,,,151,15003,151,15003,sctg2033,11,0.1547720
2,807,4,,,151,15003,159,15001,sctg2033,11,0.0126685
2,807,4,,,151,15003,159,15005,sctg2033,11,0.0000031
2,807,4,,,151,15003,159,15007,sctg2033,11,0.0054214
2,807,4,,,151,15003,159,15009,sctg2033,11,0.0111790
2,807,4,,,159,15001,151,15003,sctg2033,11,0.0001791
2,807,4,,,159,15001,159,15001,sctg2033,11,0.0000331
2,807,4,,,159,15001,159,15005,sctg2033,11,0.0000000
2,807,4,,,159,15001,159,15007,sctg2033,11,0.0000142
2,807,4,,,159,15001,159,15009,sctg2033,11,0.0000292
2,807,4,,,159,15005,151,15003,sctg2033,11,0.0000239
2,807,4,,,159,15005,159,15001,sctg2033,11,0.0000044
2,807,4,,,159,15005,159,15005,sctg2033,11,0.0000000
2,807,4,,,159,15005,159,15007,sctg2033,11,0.0000019
2,807,4,,,159,15005,159,15009,sctg2033,11,0.0000039
2,807,4,,,159,15007,151,15003,sctg2033,11,0.0000983
2,807,4,,,159,15007,159,15001,sctg2033,11,0.0000182
2,807,4,,,159,15007,159,15005,sctg2033,11,0.0000000
2,807,4,,,159,15007,159,15007,sctg2033,11,0.0000078
2,807,4,,,159,15007,159,15009,sctg2033,11,0.0000160
2,807,4,,,159,15009,151,15003,sctg2033,11,0.0001787
2,807,4,,,159,15009,159,15001,sctg2033,11,0.0000330
2,807,4,,,159,15009,159,15005,sctg2033,11,0.0000000
2,807,4,,,159,15009,159,15007,sctg2033,11,0.0000141
2,807,4,,,159,15009,159,15009,sctg2033,11,0.0000292
2,807,5,,,151,15003,151,15003,sctg2033,5,0.0093150
2,807,5,,,151,15003,159,15001,sctg2033,5,0.0017904
2,807,5,,,151,15003,159,15005,sctg2033,5,0.0000004
2,807,5,,,151,15003,159,15007,sctg2033,5,0.0007662
2,807,5,,,151,15003,159,15009,sctg2033,5,0.0015799
2,808,3,,,151,15003,151,15003,sctg2033,11,45.2372270
2,808,3,,,151,15003,151,15003,sctg2033,3,8.8227340
2,808,3,,,151,15003,151,15003,sctg2033,5,4.2575610
